product_name,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date,sales_growth,product_id_09728c35-ae6c-4ac6-a7b4-eff32b3574c3,product_id_0985f295-bb82-484f-9cab-76637e8e8bdb,product_id_0bd5bf2b-be0a-4ba0-aa92-059021b169e3,product_id_0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,product_id_10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,product_id_1c48eb53-85bc-4b76-92ef-97d240a8a227,product_id_28f45387-03b8-48f9-b67c-d921d29f60b6,product_id_3b5d009c-ae38-4a53-9c94-f1853d67f882,product_id_3b87981b-375b-494a-9b11-00bf7144143a,product_id_403d5331-41ba-4a1a-86d2-e1599b965c1b,product_id_4a0f8862-c851-4073-bc17-3a3d93834902,product_id_57ad2178-9598-4981-b0f7-78a91162821e,product_id_5feb3ab1-f866-4401-b84a-d4d4d6168c8f,product_id_6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,product_id_7ba3ccef-363a-40c5-9bbd-a451068846c5,product_id_857e56ee-a962-479e-99f0-983999e858bd,product_id_8a279b7d-f76f-44c1-8df6-e7db17a391d6,product_id_8dc0c292-d59b-4692-bcc4-2003c0177ea7,product_id_8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,product_id_921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,product_id_9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,product_id_b12c721e-8301-4b08-8ac3-d435be9b8b32,product_id_be996df6-1780-4352-8b7d-1f927279aa49,product_id_c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,product_id_c81f400e-c19f-417f-99fb-039a19506e85,product_id_dd7f2ac0-a03a-487d-bf43-96d8415c3a60,product_id_e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,product_id_f0fa3446-1398-417a-bda7-de131121a15b,category_Dairy,category_Fruits,category_Grains,category_Livestock,category_Vegetables
Lettuce,1.17,33908,2231,31677,Nature's Best Produce,"New Thad, IA",2023-07-30,0.10736284889316651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Oranges,2.39,14249,12705,1544,Golden Orchards,"Legrosland, VA",2022-05-31,0.4010796476939104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Corn,0.51,6512,4313,2199,Farmers Grain Union,"New Nathaniel, IA",2023-02-07,2.79339378238342,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Grapes,3.35,31417,20359,11058,Berry Fields,"Eleanoraview, CT",2022-06-03,9.258299226921327,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Strawberries,4.53,34164,18268,15896,Citrus World Inc.,"New Morris, NJ",2023-01-19,1.6520166395369869,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Milk,1.25,32169,32110,59,Organic Valley,"Dorianburgh, DE",2022-11-10,2.020005032712632,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Butter,4.51,24624,17516,7108,Fresh Dairy Farms,"Lakeland, SC",2022-08-20,296.8813559322034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Potatoes,0.82,41177,33101,8076,Sunrise Agriculture,"East Rustyville, SC",2023-06-09,4.65686550365785,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Peaches,3.76,39705,31879,7826,Citrus World Inc.,"Hayleyside, NC",2023-05-16,3.9473749380881626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Butter,4.58,37824,30952,6872,Fresh Dairy Farms,"West Stephon, CO",2023-01-23,3.955021722463583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Milk,1.1,40933,6374,34559,Dairyland Co-op,"Cleveland Heights, CO",2023-11-03,0.9275320139697323,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Wheat,0.6,47168,45695,1473,Midwest Grains Co.,"Fort Brandifurt, IA",2022-01-07,1.3222315460516798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Yogurt,3.45,9861,4201,5660,Organic Valley,"Lake Carloport, ID",2023-10-06,2.8520027155465035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Cabbage,0.88,7738,5684,2054,Nature's Best Produce,"Salvatoreside, TN",2023-12-30,1.0042402826855124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Lamb,10.22,14457,11970,2487,Prime Meats LLC,"Ashleyville, IA",2023-07-29,5.827653359298929,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Milk,1.11,3421,791,2630,Organic Valley,"Tillmanton, NJ",2023-05-18,0.31805388017692,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Oats,0.77,39424,34755,4669,Farmers Grain Union,"South Berneiceport, MS",2023-08-26,13.214828897338403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Pork,7.14,15841,11804,4037,Ranchers Pride,"Lake Mariaboro, IN",2022-04-24,2.5281644891839794,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cheese,8.2,42850,27161,15689,Fresh Dairy Farms,"Port Alexandria, IL",2022-10-23,6.728015853356453,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Chicken,2.93,1551,0,1551,Prime Meats LLC,"Cruickshankside, NM",2022-02-07,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Lettuce,0.87,21933,3757,18176,Nature's Best Produce,"New Chasehaven, SD",2023-02-15,2.422308188265635,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Wheat,0.48,5636,4558,1078,Golden Harvest Agriculture,"New Mitchellcester, CA",2023-03-11,0.25077024647887325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Lettuce,0.8,40819,11598,29221,Green Valley Farms,"Strongsville, OR",2023-08-04,10.758812615955472,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Blueberries,6.82,2723,484,2239,Orchard Lane Farms,"Lebsackton, UT",2023-03-09,0.016563430409636905,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Lamb,11.45,44231,16267,27964,Country Fresh Meats,"Pomona, OH",2022-07-17,7.265297007592675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Pork,6.3,13694,5452,8242,Prime Meats LLC,"Lawton, AL",2022-09-11,0.19496495494206836,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Potatoes,0.91,43085,3120,39965,Green Valley Farms,"Mariahstead, MT",2022-05-16,0.3785488958990536,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Oranges,2.7,6476,4343,2133,Golden Orchards,"Ivahview, ID",2022-12-02,0.10867008632553485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Yogurt,2.66,21209,7809,13400,Fresh Dairy Farms,"North Kaleighbury, MN",2022-04-25,3.661040787623066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Corn,0.65,36991,19132,17859,Golden Harvest Agriculture,"Tinley Park, NJ",2022-02-06,1.4277611940298507,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Lamb,10.65,30672,27326,3346,Country Fresh Meats,"West Lester, SC",2022-07-12,1.5300968699255277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Grapes,4.06,3729,2965,764,Citrus World Inc.,"Mantebury, IN",2022-08-15,0.8861326957561267,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Peppers,2.05,4814,4258,556,Fresh Harvest Co.,"Shermanland, CO",2023-03-29,5.5732984293193715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Milk,1.33,28372,26003,2369,Organic Valley,"Gottliebport, VT",2023-06-24,46.76798561151079,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Lamb,10.17,24452,1746,22706,Organic Meats Co.,"Lake Traceyville, GA",2022-04-12,0.7370198395947657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Oats,0.86,47662,11088,36574,Midwest Grains Co.,"Armanistad, NC",2022-03-02,0.4883290760151502,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
Milk,1.14,49498,8775,40723,Happy Cows Dairy,"Mayechester, MO",2022-10-25,0.23992453655602342,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rye,0.76,6214,877,5337,Midwest Grains Co.,"Wilkinsonton, PA",2023-06-09,0.021535741472877734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
Peppers,2.26,5633,1310,4323,Nature's Best Produce,"Buckridgeton, OK",2023-12-16,0.2454562488289301,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Peaches,4.04,43752,14184,29568,Orchard Lane Farms,"Middletown, MT",2022-07-02,3.2810548230395558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Lamb,12.12,8878,6234,2644,Organic Meats Co.,"Kuvalisworth, MO",2023-12-02,0.21083603896103897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Lamb,10.97,44084,3918,40166,Country Fresh Meats,"Richland, VT",2022-01-08,1.4818456883509834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Yogurt,2.49,46298,5869,40429,Happy Cows Dairy,"North Vernonton, PA",2023-09-11,0.14611860777772245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Beef,10.7,31560,21496,10064,Prime Meats LLC,"Terrystead, VA",2023-02-13,0.5316975438422914,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Cheese,7.5,42975,20236,22739,Happy Cows Dairy,"Harrisonburg, OK",2022-11-21,2.010731319554849,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Cabbage,0.71,31626,27614,4012,Green Valley Farms,"Gerholdfort, UT",2023-07-05,1.2143893750824575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Apples,2.47,29331,21318,8013,Golden Orchards,"North Laurianneland, KY",2023-10-02,5.313559322033898,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Lettuce,1.09,16637,12592,4045,Green Valley Farms,"Lake Kimhaven, NC",2022-09-05,1.571446399600649,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Chicken,2.61,31396,24632,6764,Ranchers Pride,"North Vella, SD",2023-11-12,6.089493201483313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Peppers,1.64,4220,3825,395,Nature's Best Produce,"Fort Harryburgh, WA",2023-08-11,0.5654937906564164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Grapes,4.36,17612,3505,14107,Orchard Lane Farms,"Arcadia, AR",2022-07-16,8.873417721518987,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
